호선,출발역 ID,출발역,출발역 경도,출발역 위도,도착역 ID,도착역,도착역 경도,도착역 위도,소요시간
인천2호선,3201,검단오류,126.6279075,37.59494347,3202,왕길,126.6424774,37.59512906,1
인천2호선,3202,왕길,126.6424774,37.59512906,3203,검단사거리,126.6564384,37.60166123,2
인천2호선,3203,검단사거리,126.6564384,37.60166123,3204,마전,126.6672235,37.59763409,3
인천2호선,3204,마전,126.6672235,37.59763409,3205,완정,126.6730331,37.59283905,2
인천2호선,3205,완정,126.6730331,37.59283905,3206,독정,126.6760026,37.58484826,2
인천2호선,3206,독정,126.6760026,37.58484826,3208,검암,126.6756743,37.56867818,2
인천2호선,3207,검바위,126.6756743,37.56867818,3207,검바위,126.6756743,37.56867818,2
인천2호선,3207,검바위,126.6756743,37.56867818,3209,아시아드경기장,126.6771075,37.55131456,2
인천2호선,3209,아시아드경기장,126.6771075,37.55131456,3210,서구청,126.6768447,37.54404462,2
인천2호선,3210,서구청,126.6768447,37.54404462,3211,가정,126.6753574,37.52481686,3
인천2호선,3211,가정,126.6753574,37.52481686,3212,가정중앙시장,126.6768233,37.51752639,3
인천2호선,3212,가정중앙시장,126.6768233,37.51752639,3213,석남,126.6761493,37.50624312,2
인천2호선,3213,석남,126.6761493,37.50624312,3214,서부여성회관,126.6758705,37.5003435,1
인천2호선,3214,서부여성회관,126.6758705,37.5003435,3215,인천가좌,126.675242,37.48983607,2
인천2호선,3215,인천가좌,126.675242,37.48983607,3216,가재울,126.6837691,37.48415044,3
인천2호선,3216,가재울,126.6837691,37.48415044,3217,주안국가산단,126.6812201,37.47391267,2
인천2호선,3217,주안국가산단,126.6812201,37.47391267,3218,주안,126.6790157,37.46515522,2
인천2호선,3218,주안,126.6790157,37.46515522,3219,시민공원,126.6810746,37.45838521,2
인천2호선,3219,시민공원,126.6810746,37.45838521,3220,석바위시장,126.6923531,37.45766908,2
인천2호선,3220,석바위시장,126.6923531,37.45766908,3221,인천시청,126.6923531,37.45766908,1
인천2호선,3221,인천시청,126.6923531,37.45766908,3222,석천사거리,126.7104225,37.4567885,2
인천2호선,3222,석천사거리,126.7104225,37.4567885,3223,모래내시장,126.7196216,37.45586282,2
인천2호선,3223,모래내시장,126.7196216,37.45586282,3224,만수,126.7317362,37.45497551,1
인천2호선,3224,만수,126.7317362,37.45497551,3225,남동구청,126.7365658,37.44817473,3
인천2호선,3225,남동구청,126.7365658,37.44817473,3226,인천대공원,126.752852,37.44847661,2
인천2호선,3226,인천대공원,126.752852,37.44847661,3227,운연,126.7596067,37.4396426,2
인천1호선,3107,검단호수공원,126.6882814,37.60240645,3108,신검단중앙,126.6984792,37.60265188,1
인천1호선,3108,신검단중앙,126.6984792,37.60265188,3109,아라,126.7133804,37.59220151,2
인천1호선,3109,아라,126.7133804,37.59220151,3110,계양,126.7363346,37.5715178,4
인천1호선,3110,계양,126.7363346,37.5715178,3111,귤현,126.7426791,37.56629884,2
인천1호선,3111,귤현,126.7426791,37.56629884,3112,박촌,126.7450675,37.55366126,3
인천1호선,3112,박촌,126.7450675,37.55366126,3113,임학,126.7386334,37.54501205,2
인천1호선,3113,임학,126.7386334,37.54501205,3114,계산,126.7277312,37.54330795,2
인천1호선,3114,계산,126.7277312,37.54330795,3115,경인교대입구,126.7226313,37.53812436,2
인천1호선,3115,경인교대입구,126.7226313,37.53812436,3116,작전,126.7225608,37.5302711,1
인천1호선,3116,작전,126.7225608,37.5302711,3117,갈산,126.7215508,37.51711773,2
인천1호선,3117,갈산,126.7215508,37.51711773,3118,부평구청,126.7205831,37.50846583,2
인천1호선,3118,부평구청,126.7205831,37.50846583,3119,부평시장,126.7222854,37.49836419,2
인천1호선,3119,부평시장,126.7222854,37.49836419,3120,부평,126.7234547,37.49037683,2
인천1호선,3120,부평,126.7234547,37.49037683,3121,동수,126.7186063,37.48550716,2
인천1호선,3121,동수,126.7186063,37.48550716,3122,부평삼거리,126.7102938,37.47783483,2
인천1호선,3122,부평삼거리,126.7102938,37.47783483,3123,간석오거리,126.7079185,37.46708267,2
인천1호선,3123,간석오거리,126.7079185,37.46708267,3124,인천시청,126.7022358,37.45773584,3
인천1호선,3124,인천시청,126.7022358,37.45773584,3125,예술회관,126.7009161,37.44852598,2
인천1호선,3125,예술회관,126.7009161,37.44852598,3126,인천터미널,126.6996949,37.44191667,1
인천1호선,3126,인천터미널,126.6996949,37.44191667,3127,문학경기장,126.6984494,37.43465134,2
인천1호선,3127,문학경기장,126.6984494,37.43465134,3128,선학,126.6989232,37.42694708,1
인천1호선,3128,선학,126.6989232,37.42694708,3129,신연수,126.6940197,37.41810816,2
인천1호선,3129,신연수,126.6940197,37.41810816,3130,원인재,126.6878891,37.41236888,2
인천1호선,3130,원인재,126.6878891,37.41236888,3131,동춘,126.680851,37.40457612,2
인천1호선,3131,동춘,126.680851,37.40457612,3132,동막,126.673448,37.39794244,2
인천1호선,3132,동막,126.673448,37.39794244,3133,캠퍼스타운,126.6622061,37.38844296,2
인천1호선,3133,캠퍼스타운,126.6622061,37.38844296,3134,테크노파크,126.6562991,37.38228098,2
인천1호선,3134,테크노파크,126.6562991,37.38228098,3135,지식정보단지,126.6458614,37.37750722,2
인천1호선,3135,지식정보단지,126.6458614,37.37750722,3136,인천대입구,126.6395422,37.38620639,2
인천1호선,3136,인천대입구,126.6395422,37.38620639,3137,센트럴파크,126.6349888,37.39284554,1
인천1호선,3137,센트럴파크,126.6349888,37.39284554,3138,국제업무지구,126.6349888,37.39284554,2
인천1호선,3138,국제업무지구,126.6349888,37.39284554,3139,송도달빛축제공원,126.6260179,37.40692022,2
수인분당선,1891,인천,126.6173984,37.47646861,1890,신포,126.6245337,37.46845454,2
수인분당선,1890,신포,126.6245337,37.46845454,1889,숭의,126.6384102,37.46079961,2
수인분당선,1889,숭의,126.6384102,37.46079961,1888,인하대,126.6497634,37.44833862,3
수인분당선,1888,인하대,126.6497634,37.44833862,1886,송도,126.6546757,37.42996163,2
수인분당선,1886,송도,126.6546757,37.42996163,1885,연수,126.6787475,37.41792798,4
수인분당선,1885,연수,126.6787475,37.41792798,1884,원인재,126.6864578,37.41321205,2
수인분당선,1884,원인재,126.6864578,37.41321205,1883,남동인더스파크,126.6952275,37.40774238,2
수인분당선,1883,남동인더스파크,126.6952275,37.40774238,1882,호구포,126.7086832,37.40164217,2
수인분당선,1882,호구포,126.7086832,37.40164217,1881,인천논현,126.7224521,37.40065895,2
수인분당선,1881,인천논현,126.7224521,37.40065895,1880,소래포구,126.7334921,37.40094023,2
수인분당선,1880,소래포구,126.7334921,37.40094023,1879,월곶,126.7427076,37.3918207,2
수인분당선,1879,월곶,126.7427076,37.3918207,1878,달월,126.7454035,37.38002677,2
수인분당선,1878,달월,126.7454035,37.38002677,1800,오이도,126.7389231,37.36292924,3
수인분당선,1800,오이도,126.7389231,37.36292924,1836,정왕,126.7422611,37.35201252,2
수인분당선,1836,정왕,126.7422611,37.35201252,1835,신길온천,126.7665588,37.3378925,3
수인분당선,1835,신길온천,126.7665588,37.3378925,1834,안산,126.7880188,37.32740076,3
수인분당선,1834,안산,126.7880188,37.32740076,1833,초지,126.8054622,37.32089644,3
수인분당선,1833,초지,126.8054622,37.32089644,1832,고잔,126.8224705,37.31682529,2
수인분당선,1832,고잔,126.8224705,37.31682529,1831,중앙,126.8379593,37.31604018,2
수인분당선,1831,중앙,126.8379593,37.31604018,1830,한대앞,126.8532456,37.31020701,3
수인분당선,1830,한대앞,126.8532456,37.31020701,1877,사리,126.8571044,37.29064124,4
수인분당선,1877,사리,126.8571044,37.29064124,1876,야목,126.8837734,37.26142267,4
수인분당선,1876,야목,126.8837734,37.26142267,1875,어천,126.9088,37.25008785,3
수인분당선,1875,어천,126.9088,37.25008785,1874,오목천,126.9639028,37.24335963,5
수인분당선,1874,오목천,126.9639028,37.24335963,1873,고색,126.9805725,37.24977177,2
수인분당선,1873,고색,126.9805725,37.24977177,1846,수원,127.0000947,37.26579031,4
수인분당선,1846,수원,127.0000947,37.26579031,1872,매교,127.0159006,37.26551532,3
수인분당선,1872,매교,127.0159006,37.26551532,1871,수원시청,127.0308572,37.26192262,2
수인분당선,1871,수원시청,127.0308572,37.26192262,1870,매탄권선,127.0408087,37.25250551,2
수인분당선,1870,매탄권선,127.0408087,37.25250551,1869,망포,127.0568548,37.24583837,3
수인분당선,1869,망포,127.0568548,37.24583837,1868,영통,127.0713319,37.25150351,3
수인분당선,1868,영통,127.0713319,37.25150351,1867,청명,127.078969,37.25953957,2
수인분당선,1867,청명,127.078969,37.25953957,1866,상갈,127.1087373,37.26181183,2
수인분당선,1866,상갈,127.1087373,37.26181183,1865,기흥,127.1170465,37.27545288,4
수인분당선,1865,기흥,127.1170465,37.27545288,1864,신갈,127.1112848,37.28614836,3
수인분당선,1864,신갈,127.1112848,37.28614836,1863,구성,127.1056958,37.29897885,2
수인분당선,1863,구성,127.1056958,37.29897885,1861,보정,127.1083368,37.31277492,3
수인분당선,1861,보정,127.1083368,37.31277492,1862,죽전,127.107505,37.32437738,3
수인분당선,1862,죽전,127.107505,37.32437738,1859,오리,127.1089489,37.33983055,3
수인분당선,1859,오리,127.1089489,37.33983055,1858,미금,127.1090066,37.3500716,2
수인분당선,1858,미금,127.1090066,37.3500716,1857,정자,127.1080975,37.36617379,3
수인분당선,1857,정자,127.1080975,37.36617379,1856,수내,127.1142888,37.37846877,2
수인분당선,1856,수내,127.1142888,37.37846877,1855,서현,127.1234315,37.38501543,2
수인분당선,1855,서현,127.1234315,37.38501543,1860,이매,127.1282879,37.39620906,2
수인분당선,1860,이매,127.1282879,37.39620906,1854,야탐,127.1287307,37.41145159,3
수인분당선,1854,야탐,127.1287307,37.41145159,1853,모란,127.1299705,37.43403829,3
수인분당선,1853,모란,127.1299705,37.43403829,1852,태평,127.1277498,37.43978919,2
수인분당선,1852,태평,127.1277498,37.43978919,1851,가천대,127.1266968,37.44856169,2
수인분당선,1851,가천대,127.1266968,37.44856169,1031,복정,127.1265776,37.46904182,3
수인분당선,1031,복정,127.1265776,37.46904182,1030,수서,127.1009694,37.48791649,4
수인분당선,1030,수서,127.1009694,37.48791649,1028,대모산입구,127.0730703,37.49155008,1
수인분당선,1028,대모산입구,127.0730703,37.49155008,1027,개포동,127.0661207,37.48913947,1
수인분당선,1027,개포동,127.0661207,37.48913947,1026,구룡,127.0594929,37.48702743,2
수인분당선,1026,구룡,127.0594929,37.48702743,1025,도곡,127.0554988,37.49097398,2
수인분당선,1025,도곡,127.0554988,37.49097398,1024,한티,127.0529097,37.4962857,1
수인분당선,1024,한티,127.0529097,37.4962857,1023,선릉,127.0487099,37.50516783,2
수인분당선,1023,선릉,127.0487099,37.50516783,1850,선정릉,127.0440149,37.51032432,2
수인분당선,1850,선정릉,127.0440149,37.51032432,1849,강남구청,127.0413109,37.51721617,2
수인분당선,1849,강남구청,127.0413109,37.51721617,1848,압구정로데오,127.0406028,37.52751848,2
수인분당선,1848,압구정로데오,127.0406028,37.52751848,1847,서울숲,127.0447462,37.5436458,1
수인분당선,1847,서울숲,127.0447462,37.5436458,102C,왕십리,127.0387838,37.56063983,3
수인분당선,102C,왕십리,127.0387838,37.56063983,1845,청량리,127.0478479,37.58089538,5
